0.88738,0.89117,0.89165
0.87503,0.88177,0.88264
0.86446,0.87378,0.87504
0.85667,0.86793,0.8695
0.87604,0.88253,0.88337
0.84126,0.85629,0.85855
0.92775,0.92382,0.92341
0.91767,0.91524,0.91498
0.90674,0.90633,0.90629
0.89871,0.89996,0.90012
0.92042,0.91755,0.91724
0.89054,0.89361,0.89399
0.87713,0.88336,0.88416
0.86748,0.87606,0.87721
0.85793,0.86887,0.87039
0.88678,0.89071,0.8912
0.87897,0.88475,0.88549
0.86525,0.87438,0.87561
0.85493,0.86661,0.86826
0.84345,0.85795,0.86011
0.8651,0.87427,0.8755
0.82994,0.84766,0.85049
0.82044,0.84031,0.84365
0.81161,0.83338,0.83724
0.8085,0.8309,0.83496
0.82617,0.84476,0.84778
0.79671,0.82137,0.82619
0.78652,0.81287,0.81842
0.78104,0.80817,0.81414
0.77879,0.80623,0.81237
0.80401,0.8273,0.83164
0.79225,0.81767,0.82281
0.78143,0.80851,0.81445
0.77508,0.80298,0.80942
0.76773,0.79639,0.80346
0.78519,0.81173,0.81738
0.76039,0.78961,0.79735
0.75716,0.78656,0.7946
0.75448,0.784,0.79229
0.74967,0.77929,0.78807
0.76302,0.79207,0.79956
0.74424,0.77383,0.78318
0.74123,0.77074,0.78042
0.73795,0.7673,0.77735
0.73622,0.76546,0.77571
0.74722,0.77684,0.78588
0.74902,0.77865,0.78749
0.74083,0.77032,0.78004
0.7356,0.76479,0.77512
0.73202,0.7609,0.77165
0.74036,0.76983,0.77961
0.73418,0.76326,0.77375
0.73218,0.76108,0.77181
0.72854,0.75704,0.76822
0.72588,0.75402,0.76554
0.73118,0.75999,0.77084
0.71978,0.74687,0.7592
0.71603,0.74231,0.75516
0.71442,0.74031,0.75339
0.71239,0.73774,0.75112
0.71984,0.74694,0.75926
0.70906,0.73344,0.74733
0.70879,0.73308,0.74701
0.70604,0.72943,0.74379
0.70549,0.72868,0.74313
0.72624,0.75443,0.7659
0.73403,0.7631,0.77361
0.73127,0.76008,0.77092
0.72943,0.75803,0.7691
0.72276,0.7504,0.76233
0.73122,0.76003,0.77088
0.71691,0.74339,0.75612
0.71302,0.73854,0.75183
0.712,0.73724,0.75068
0.71113,0.73613,0.74971
0.71775,0.74441,0.75702
0.7056,0.72883,0.74327
0.70237,0.7244,0.73936
0.7004,0.72163,0.73691
0.69966,0.72057,0.73598
0.71255,0.73794,0.75131
0.71534,0.74145,0.7544
0.71209,0.73735,0.75078
0.70892,0.73326,0.74717
0.7054,0.72856,0.74302
0.71156,0.73668,0.75019
0.69981,0.72078,0.73617
0.69931,0.72006,0.73553
0.69819,0.71844,0.73411
0.69748,0.71741,0.7332
0.70261,0.72472,0.73964
0.69423,0.71255,0.72892
