0.96439,0.96428,0.96396
0.96014,0.95997,0.95954
0.95859,0.95839,0.95793
0.95451,0.95424,0.95371
0.94867,0.94832,0.94771
0.94692,0.94654,0.94591
0.94466,0.94424,0.9436
0.94273,0.94229,0.94164
0.93945,0.93897,0.9383
0.93653,0.93603,0.93533
0.93577,0.93526,0.93456
0.92921,0.92867,0.92792
0.9271,0.92656,0.92578
0.92529,0.92476,0.92395
0.92109,0.92058,0.91971
0.91526,0.91483,0.91381
0.91202,0.91165,0.91052
0.90654,0.90633,0.90495
0.90611,0.90591,0.90451
0.90043,0.90045,0.89871
0.89745,0.89762,0.89565
0.89294,0.89336,0.89098
0.89232,0.89278,0.89034
0.88839,0.88912,0.88624
0.8848,0.8858,0.88248
0.88096,0.8823,0.87842
0.88636,0.88724,0.88412
0.88202,0.88326,0.87955
0.87346,0.87556,0.87038
0.86991,0.87242,0.86651
0.86886,0.8715,0.86535
0.87003,0.87253,0.86664
0.86719,0.87005,0.86352
0.86448,0.86771,0.86052
0.85745,0.86173,0.85259
0.85741,0.86169,0.85254
0.85715,0.86148,0.85224
0.85468,0.85942,0.8494
0.88031,0.8817,0.87772
0.87848,0.88005,0.87577
0.8713,0.87365,0.86803
0.86577,0.86882,0.86195
0.85959,0.86353,0.85502
0.85788,0.86209,0.85308
0.85536,0.85998,0.85019
0.8527,0.85778,0.8471
0.84988,0.85548,0.8438
0.84752,0.85356,0.84099
0.84618,0.85248,0.83938
0.84344,0.85031,0.83608
0.84125,0.84858,0.83339
0.85254,0.85765,0.84691
0.8507,0.85614,0.84476
0.84518,0.85169,0.83818
0.84017,0.84774,0.83206
0.83696,0.84525,0.82804
0.83473,0.84355,0.82522
0.83499,0.84375,0.82555
0.83286,0.84213,0.82281
0.82825,0.8387,0.81676
0.82775,0.83833,0.81609
0.82641,0.83735,0.8143
0.82775,0.83834,0.8161
0.82513,0.83642,0.81257
0.82123,0.83363,0.80718
0.81995,0.83273,0.80539
0.81908,0.83211,0.80415
0.82035,0.83301,0.80595
0.83731,0.84552,0.82849
0.82949,0.83961,0.8184
0.82455,0.836,0.81177
0.81961,0.83249,0.80491
0.81715,0.83077,0.80139
0.81455,0.82899,0.7976
0.81321,0.82807,0.7956
0.80948,0.82558,0.78994
0.80749,0.82427,0.78685
0.80856,0.82497,0.78852
0.8065,0.82363,0.78528
0.80432,0.82222,0.78178
0.80126,0.82028,0.77674
0.8132,0.82807,0.79559
0.80465,0.82243,0.78231
0.8045,0.82234,0.78207
0.80201,0.82076,0.77799
0.80124,0.82027,0.77671
0.80114,0.82021,0.77654
0.80026,0.81966,0.77506
0.79784,0.81817,0.7709
0.79519,0.81656,0.76621
0.79413,0.81593,0.7643
0.79362,0.81562,0.76336
0.79202,0.81467,0.76039
0.79217,0.81476,0.76068
0.78886,0.81285,0.75437
0.78734,0.81198,0.75135
0.78792,0.81231,0.75252
0.78808,0.8124,0.75284
0.79402,0.81586,0.7641
0.79692,0.81761,0.76929
0.79495,0.81642,0.76578
0.791,0.81408,0.75847
0.78874,0.81278,0.75413
0.78735,0.81198,0.75137
0.787,0.81178,0.75068
0.78509,0.81071,0.74678
0.78367,0.80993,0.74383
0.78346,0.80982,0.7434
0.78237,0.80922,0.74106
0.78254,0.80931,0.74143
0.7813,0.80864,0.73873
0.78064,0.80829,0.73729
0.77956,0.80771,0.73488
0.77869,0.80725,0.73289
0.778,0.80689,0.73129
0.78699,0.81178,0.75066
