0.81915,0.81393,0.81549
0.81486,0.80846,0.81056
0.81224,0.80505,0.8075
0.84647,0.84607,0.8454
0.82577,0.82211,0.82296
0.817,0.8112,0.81303
0.81171,0.80435,0.80687
0.80563,0.79619,0.79963
0.82914,0.82616,0.8267
0.79936,0.78743,0.79195
0.7969,0.78388,0.78887
0.79481,0.78081,0.78622
0.79106,0.77519,0.78139
0.80979,0.80181,0.80461
0.78628,0.76776,0.77507
0.78391,0.76396,0.77187
0.782,0.76084,0.76925
0.78077,0.7588,0.76754
0.79853,0.78625,0.79092
0.79393,0.77951,0.78509
0.78713,0.7691,0.7762
0.78214,0.76108,0.76945
0.77924,0.75625,0.76541
0.79307,0.77822,0.78399
0.78274,0.76206,0.77027
0.7806,0.75852,0.7673
0.77802,0.75418,0.76368
0.77522,0.74932,0.75966
0.78644,0.76801,0.77528
0.77078,0.74134,0.75311
0.76809,0.73631,0.74902
0.7668,0.73384,0.74702
0.76503,0.73039,0.74424
0.77625,0.75111,0.76114
0.76275,0.72586,0.7406
0.7622,0.72475,0.73971
0.75992,0.72004,0.73596
0.75974,0.71967,0.73566
0.78604,0.76737,0.77474
0.79118,0.77537,0.78154
0.7887,0.77156,0.77829
0.78699,0.76888,0.77602
0.78109,0.75934,0.76799
0.79496,0.78104,0.78641
0.77524,0.74935,0.75969
0.77229,0.74409,0.75536
0.77154,0.74273,0.75425
0.77046,0.74074,0.75263
0.7823,0.76134,0.76967
0.76581,0.73192,0.74547
0.76291,0.72618,0.74085
0.76071,0.72168,0.73726
0.76001,0.72023,0.73611
0.77692,0.75228,0.76211
0.77941,0.75652,0.76564
0.77598,0.75064,0.76076
0.7726,0.74465,0.75582
0.76975,0.73943,0.75156
0.78044,0.75827,0.76709
0.76461,0.72958,0.74358
0.76405,0.72846,0.74268
0.76375,0.72787,0.74221
0.76274,0.72584,0.74058
0.77261,0.74467,0.75584
0.75937,0.71889,0.73504
