0.83334,0.82861,0.83254
0.82629,0.81894,0.82387
0.8242,0.81594,0.82119
0.82439,0.81621,0.82144
0.82156,0.81205,0.81772
0.83979,0.83694,0.84004
0.84165,0.83926,0.84214
0.8344,0.83001,0.8338
0.82886,0.82254,0.8271
0.82573,0.81814,0.82316
0.82151,0.81197,0.81765
0.81835,0.80714,0.81334
0.8173,0.8055,0.81189
0.81398,0.80015,0.80713
0.81158,0.79612,0.80355
0.8098,0.79305,0.80082
0.80816,0.79012,0.79823
0.80542,0.78507,0.79375
0.81455,0.80108,0.80796
0.81263,0.79791,0.80514
0.809,0.79162,0.79956
0.8034,0.78118,0.7903
0.80198,0.77837,0.78781
0.80092,0.7762,0.78589
0.80107,0.77652,0.78618
0.79847,0.77102,0.78131
0.7958,0.76504,0.77601
0.79549,0.76433,0.77539
0.79506,0.76332,0.77449
0.79391,0.76058,0.77206
0.79189,0.75552,0.76758
0.79043,0.7517,0.7642
0.78942,0.74894,0.76175
0.79073,0.7525,0.76491
0.79053,0.75198,0.76444
0.79913,0.77245,0.78257
0.79617,0.76589,0.77677
0.79203,0.75588,0.7679
0.78867,0.74684,0.75988
0.78825,0.74564,0.75882
0.78687,0.74154,0.75518
0.78593,0.73864,0.75261
0.78481,0.73503,0.7494
0.78407,0.73257,0.74721
0.78349,0.73058,0.74544
0.78214,0.72568,0.74108
0.78127,0.72238,0.73814
0.78119,0.72204,0.73783
0.78471,0.73471,0.74911
0.78332,0.72997,0.7449
0.78197,0.72505,0.74051
0.78086,0.72075,0.73668
0.78023,0.71819,0.73439
0.78013,0.71777,0.73402
0.78014,0.7178,0.73405
0.77897,0.71272,0.7295
0.7778,0.70729,0.72463
0.77755,0.70601,0.72348
0.77741,0.7053,0.72285
0.77729,0.70474,0.72235
0.77628,0.69936,0.7175
0.77611,0.69841,0.71665
0.77503,0.69196,0.71083
0.77541,0.69433,0.71297
0.77538,0.69416,0.71281
0.77573,0.69625,0.7147
0.7797,0.71595,0.73239
0.77772,0.70687,0.72426
0.77698,0.70313,0.7209
0.77642,0.70015,0.71822
0.77546,0.69463,0.71324
0.77525,0.69337,0.7121
0.77498,0.69169,0.71058
0.77446,0.68828,0.7075
0.77452,0.68865,0.70783
0.77418,0.68639,0.70579
0.77419,0.68641,0.7058
0.77376,0.68332,0.703
0.77369,0.68283,0.70255
0.77354,0.68173,0.70155
0.77328,0.67971,0.69971
0.77318,0.67889,0.69897
0.77595,0.69748,0.71581
