0.8236,0.81072,0.81624
0.81952,0.8053,0.8127
0.81702,0.80196,0.8104
0.84924,0.84368,0.84146
0.82986,0.81894,0.82141
0.82156,0.80801,0.8145
0.81651,0.80127,0.80991
0.81066,0.79339,0.80395
0.83303,0.82307,0.82404
0.80459,0.78511,0.79683
0.80219,0.78181,0.79373
0.80013,0.77898,0.79096
0.79644,0.77388,0.78568
0.81466,0.7988,0.80812
0.7917,0.76727,0.7784
0.78933,0.76394,0.77458
0.78741,0.76125,0.77141
0.78617,0.7595,0.76934
0.80378,0.784,0.79581
0.79927,0.77779,0.78976
0.79254,0.76844,0.77973
0.78756,0.76146,0.77166
0.78463,0.75733,0.76674
0.79842,0.77662,0.78856
0.78815,0.7623,0.77265
0.786,0.75926,0.76905
0.78339,0.75559,0.76464
0.78054,0.75155,0.75976
0.79186,0.76748,0.77865
0.77598,0.74506,0.75197
0.77319,0.74108,0.74728
0.77184,0.73915,0.74506
0.76998,0.73649,0.74206
0.78159,0.75303,0.76155
0.76759,0.73305,0.7383
0.76701,0.73221,0.7374
0.76459,0.72873,0.73379
0.76439,0.72845,0.73351
0.79145,0.76692,0.77801
0.79656,0.77403,0.78585
0.7941,0.77062,0.78216
0.79241,0.76825,0.77952
0.78649,0.75996,0.76989
0.80028,0.77919,0.79116
0.78055,0.75157,0.75978
0.77753,0.74727,0.75461
0.77676,0.74618,0.7533
0.77565,0.74459,0.7514
0.78771,0.76168,0.77192
0.77081,0.73767,0.74338
0.76776,0.73329,0.73855
0.76542,0.72993,0.73502
0.76468,0.72886,0.73393
0.78227,0.754,0.76272
0.78479,0.75757,0.76702
0.78131,0.75264,0.76108
0.77785,0.74773,0.75515
0.77491,0.74354,0.75017
0.78584,0.75904,0.76879
0.76955,0.73587,0.74137
0.76896,0.73501,0.74043
0.76865,0.73457,0.73994
0.76758,0.73303,0.73828
0.77786,0.74775,0.75517
0.764,0.72788,0.73294
